iso_year,iso_week,week_start,year,month,nao,ea,amo,nao_lag1m,nao_lag2m,nao_lag3m,nao_roll3m,ea_lag1m,ea_lag2m,ea_lag3m,ea_roll3m,amo_lag1m,amo_lag2m,amo_lag3m,amo_roll3m,nao_daily_mean,nao_daily_min,nao_daily_max,nao_daily_n,nao_daily_mean_lag1w,nao_daily_mean_roll4w
2004,25,2004-06-14,2004.0,6.0,-0.89,0.67,0.3,0.19,1.15,1.02,0.15000000000000022,-1.18,-0.34,1.21,-0.2833333333333336,0.17,0.36,0.39,0.27666666666666634,-0.24785714649728366,-1.215000033378601,0.8799999952316284,7,0.23428571274104928,-0.3103214324801229
2004,26,2004-06-21,2004.0,6.0,-0.89,0.67,0.3,0.19,1.15,1.02,0.15000000000000022,-1.18,-0.34,1.21,-0.2833333333333336,0.17,0.36,0.39,0.27666666666666634,-1.2532857273306166,-1.8650000095367432,-0.2980000078678131,7,-0.24785714649728366,-0.4951071485161914
2004,27,2004-06-28,2004.0,6.0,-0.89,0.67,0.3,0.19,1.15,1.02,0.15000000000000022,-1.18,-0.34,1.21,-0.2833333333333336,0.17,0.36,0.39,0.27666666666666634,0.01828571515423912,-0.1589999943971634,0.2419999986886978,7,-1.2532857273306166,-0.31214286148315296
2004,28,2004-07-05,2004.0,7.0,1.13,-0.23,0.37,-0.89,0.19,1.15,0.14333333333333353,0.67,-1.18,-0.34,-0.24666666666666695,0.3,0.17,0.36,0.27999999999999964,-0.21471428817936353,-0.6240000128746033,0.0700000002980232,7,0.01828571515423912,-0.4243928617132562
2004,29,2004-07-12,2004.0,7.0,1.13,-0.23,0.37,-0.89,0.19,1.15,0.14333333333333353,0.67,-1.18,-0.34,-0.24666666666666695,0.3,0.17,0.36,0.27999999999999964,0.6228571321283068,-0.2759999930858612,1.0779999494552612,7,-0.21471428817936353,-0.20671429205685848
2004,30,2004-07-19,2004.0,7.0,1.13,-0.23,0.37,-0.89,0.19,1.15,0.14333333333333353,0.67,-1.18,-0.34,-0.24666666666666695,0.3,0.17,0.36,0.27999999999999964,1.3422857182366508,1.116000056266785,1.527999997138977,7,0.6228571321283068,0.44217856933495836
2004,31,2004-07-26,2004.0,7.0,1.13,-0.23,0.37,-0.89,0.19,1.15,0.14333333333333353,0.67,-1.18,-0.34,-0.24666666666666695,0.3,0.17,0.36,0.27999999999999964,0.9478571500097003,0.8149999976158142,1.2970000505447388,7,1.3422857182366508,0.6745714280488236
2004,32,2004-08-02,2004.0,8.0,-0.48,0.05,0.46,1.13,-0.89,0.19,-0.0799999999999998,-0.23,0.67,-1.18,0.16333333333333303,0.37,0.3,0.17,0.3766666666666663,-0.12085714457290513,-0.4480000138282776,0.2370000034570694,7,0.9478571500097003,0.6980357139504382
2004,33,2004-08-09,2004.0,8.0,-0.48,0.05,0.46,1.13,-0.89,0.19,-0.0799999999999998,-0.23,0.67,-1.18,0.16333333333333303,0.37,0.3,0.17,0.3766666666666663,-1.071142852306366,-1.9279999732971191,0.2689999938011169,7,-0.12085714457290513,0.27453571784177005
2004,34,2004-08-16,2004.0,8.0,-0.48,0.05,0.46,1.13,-0.89,0.19,-0.0799999999999998,-0.23,0.67,-1.18,0.16333333333333303,0.37,0.3,0.17,0.3766666666666663,-0.3254285603761673,-1.1109999418258667,0.6240000128746033,7,-1.071142852306366,-0.14239285181143446
2004,35,2004-08-23,2004.0,8.0,-0.48,0.05,0.46,1.13,-0.89,0.19,-0.0799999999999998,-0.23,0.67,-1.18,0.16333333333333303,0.37,0.3,0.17,0.3766666666666663,0.25500000161784037,-0.0379999987781047,0.7089999914169312,7,-0.3254285603761673,-0.3156071389093994
2004,36,2004-08-30,2004.0,8.0,-0.48,0.05,0.46,1.13,-0.89,0.19,-0.0799999999999998,-0.23,0.67,-1.18,0.16333333333333303,0.37,0.3,0.17,0.3766666666666663,0.24142856922532832,-0.0719999969005584,0.5789999961853027,7,0.25500000161784037,-0.22503571045984108
2004,37,2004-09-06,2004.0,9.0,0.38,0.09,0.44,-0.48,1.13,-0.89,0.34333333333333355,0.05,-0.23,0.67,-0.030000000000000335,0.46,0.37,0.3,0.42333333333333295,0.6022857108286449,0.1379999965429306,1.256999969482422,7,0.24142856922532832,0.19332143032391164
2004,38,2004-09-13,2004.0,9.0,0.38,0.09,0.44,-0.48,1.13,-0.89,0.34333333333333355,0.05,-0.23,0.67,-0.030000000000000335,0.46,0.37,0.3,0.42333333333333295,0.2138571356024061,-0.3199999928474426,0.699999988079071,7,0.6022857108286449,0.328142854318555
2004,39,2004-09-20,2004.0,9.0,0.38,0.09,0.44,-0.48,1.13,-0.89,0.34333333333333355,0.05,-0.23,0.67,-0.030000000000000335,0.46,0.37,0.3,0.42333333333333295,-0.2800000022564616,-0.8059999942779541,0.2879999876022339,7,0.2138571356024061,0.19439285334997947
2004,40,2004-09-27,2004.0,9.0,0.38,0.09,0.44,-0.48,1.13,-0.89,0.34333333333333355,0.05,-0.23,0.67,-0.030000000000000335,0.46,0.37,0.3,0.42333333333333295,0.26871428745133535,-0.6809999942779541,0.7699999809265137,7,-0.2800000022564616,0.20121428290648125
2004,41,2004-10-04,2004.0,10.0,-1.1,-0.6,0.56,0.38,-0.48,1.13,-0.39999999999999974,0.09,0.05,-0.23,-0.15333333333333365,0.44,0.46,0.37,0.48666666666666636,-0.5382857131106513,-1.0479999780654907,-0.101000003516674,7,0.26871428745133535,-0.08392857307834281
2004,42,2004-10-11,2004.0,10.0,-1.1,-0.6,0.56,0.38,-0.48,1.13,-0.39999999999999974,0.09,0.05,-0.23,-0.15333333333333365,0.44,0.46,0.37,0.48666666666666636,-0.46357143776757376,-1.5329999923706057,0.1969999969005584,7,-0.5382857131106513,-0.25328571642083775
2004,43,2004-10-18,2004.0,10.0,-1.1,-0.6,0.56,0.38,-0.48,1.13,-0.39999999999999974,0.09,0.05,-0.23,-0.15333333333333365,0.44,0.46,0.37,0.48666666666666636,-1.6947142737252372,-2.427000045776367,-1.0049999952316284,7,-0.46357143776757376,-0.6069642842880316
2004,44,2004-10-25,2004.0,10.0,-1.1,-0.6,0.56,0.38,-0.48,1.13,-0.39999999999999974,0.09,0.05,-0.23,-0.15333333333333365,0.44,0.46,0.37,0.48666666666666636,-0.10142856995974268,-0.7879999876022339,0.4490000009536743,7,-1.6947142737252372,-0.6994999986408011
2004,45,2004-11-01,2004.0,11.0,0.73,-1.45,0.52,-1.1,0.38,-0.48,0.003333333333333558,-0.6,0.09,0.05,-0.6533333333333337,0.56,0.44,0.46,0.5066666666666664,0.4507142837558474,0.2300000041723251,0.671999990940094,7,-0.10142856995974268,-0.45224999942417654
2004,46,2004-11-08,2004.0,11.0,0.73,-1.45,0.52,-1.1,0.38,-0.48,0.003333333333333558,-0.6,0.09,0.05,-0.6533333333333337,0.56,0.44,0.46,0.5066666666666664,0.6467142871447972,0.2730000019073486,0.9229999780654908,7,0.4507142837558474,-0.1746785681960838
2004,47,2004-11-15,2004.0,11.0,0.73,-1.45,0.52,-1.1,0.38,-0.48,0.003333333333333558,-0.6,0.09,0.05,-0.6533333333333337,0.56,0.44,0.46,0.5066666666666664,-0.06342857457431299,-0.492000013589859,0.3569999933242798,7,0.6467142871447972,0.23314285659164727
2004,48,2004-11-22,2004.0,11.0,0.73,-1.45,0.52,-1.1,0.38,-0.48,0.003333333333333558,-0.6,0.09,0.05,-0.6533333333333337,0.56,0.44,0.46,0.5066666666666664,0.32485714129039217,0.1739999949932098,0.6520000100135803,7,-0.06342857457431299,0.33971428440418094
2004,49,2004-11-29,2004.0,11.0,0.73,-1.45,0.52,-1.1,0.38,-0.48,0.003333333333333558,-0.6,0.09,0.05,-0.6533333333333337,0.56,0.44,0.46,0.5066666666666664,0.21714285761117935,-0.2370000034570694,0.7519999742507935,7,0.32485714129039217,0.28132142786801395
2004,50,2004-12-06,2004.0,12.0,1.21,-1.19,0.51,0.73,-1.1,0.38,0.2800000000000002,-1.45,-0.6,0.09,-1.0800000000000003,0.52,0.56,0.44,0.5299999999999997,0.37914285702364786,-0.488999992609024,1.0080000162124634,7,0.21714285761117935,0.2144285703377266
2004,51,2004-12-13,2004.0,12.0,1.21,-1.19,0.51,0.73,-1.1,0.38,0.2800000000000002,-1.45,-0.6,0.09,-1.0800000000000003,0.52,0.56,0.44,0.5299999999999997,0.6918571538158825,-0.1230000033974647,1.100000023841858,7,0.37914285702364786,0.40325000243527553
2004,52,2004-12-20,2004.0,12.0,1.21,-1.19,0.51,0.73,-1.1,0.38,0.2800000000000002,-1.45,-0.6,0.09,-1.0800000000000003,0.52,0.56,0.44,0.5299999999999997,0.7315714316708701,0.3980000019073486,1.1449999809265137,7,0.6918571538158825,0.504928575030395
2004,53,2004-12-27,2004.0,12.0,1.21,-1.19,0.51,0.73,-1.1,0.38,0.2800000000000002,-1.45,-0.6,0.09,-1.0800000000000003,0.52,0.56,0.44,0.5299999999999997,1.3932857172829765,1.246999979019165,1.6330000162124634,7,0.7315714316708701,0.7989642899483443
2005,1,2005-01-03,2005.0,1.0,1.52,-1.77,0.48,1.21,0.73,-1.1,1.1533333333333335,-1.19,-1.45,-0.6,-1.4700000000000004,0.51,0.52,0.56,0.503333333333333,1.5798571450369698,1.0579999685287476,1.9279999732971191,7,1.3932857172829765,1.0991428619516748
2005,2,2005-01-10,2005.0,1.0,1.52,-1.77,0.48,1.21,0.73,-1.1,1.1533333333333335,-1.19,-1.45,-0.6,-1.4700000000000004,0.51,0.52,0.56,0.503333333333333,0.9012857122080666,0.3899999856948852,1.600000023841858,7,1.5798571450369698,1.1515000015497208
2005,3,2005-01-17,2005.0,1.0,1.52,-1.77,0.48,1.21,0.73,-1.1,1.1533333333333335,-1.19,-1.45,-0.6,-1.4700000000000004,0.51,0.52,0.56,0.503333333333333,0.8908571473189763,0.2039999961853027,1.5980000495910645,7,0.9012857122080666,1.1913214304617474
2005,4,2005-01-24,2005.0,1.0,1.52,-1.77,0.48,1.21,0.73,-1.1,1.1533333333333335,-1.19,-1.45,-0.6,-1.4700000000000004,0.51,0.52,0.56,0.503333333333333,-0.03899999654718809,-0.2879999876022339,0.2610000073909759,7,0.8908571473189763,0.8332500020042062
2005,5,2005-01-31,2005.0,1.0,1.52,-1.77,0.48,1.21,0.73,-1.1,1.1533333333333335,-1.19,-1.45,-0.6,-1.4700000000000004,0.51,0.52,0.56,0.503333333333333,0.4112857069287981,-0.4790000021457672,0.8759999871253967,7,-0.03899999654718809,0.5411071424771633
2005,6,2005-02-07,2005.0,2.0,-0.06,-1.96,0.31,1.52,1.21,0.73,0.8900000000000002,-1.77,-1.19,-1.45,-1.6400000000000003,0.48,0.51,0.52,0.43333333333333296,1.0022857104028975,0.3939999938011169,1.36899995803833,7,0.4112857069287981,0.5663571420258711
2005,7,2005-02-14,2005.0,2.0,-0.06,-1.96,0.31,1.52,1.21,0.73,0.8900000000000002,-1.77,-1.19,-1.45,-1.6400000000000003,0.48,0.51,0.52,0.43333333333333296,0.3457142809139831,-0.2150000035762787,0.7559999823570251,7,1.0022857104028975,0.43007142542462273
2005,8,2005-02-21,2005.0,2.0,-0.06,-1.96,0.31,1.52,1.21,0.73,0.8900000000000002,-1.77,-1.19,-1.45,-1.6400000000000003,0.48,0.51,0.52,0.43333333333333296,-1.0698571418012892,-1.378999948501587,-0.4830000102519989,7,0.3457142809139831,0.1723571391110974
2005,9,2005-02-28,2005.0,2.0,-0.06,-1.96,0.31,1.52,1.21,0.73,0.8900000000000002,-1.77,-1.19,-1.45,-1.6400000000000003,0.48,0.51,0.52,0.43333333333333296,-0.9637142845562526,-1.2610000371932983,-0.7549999952316284,7,-1.0698571418012892,-0.17139285876016525
2005,10,2005-03-07,2005.0,3.0,-1.83,0.95,0.47,-0.06,1.52,1.21,-0.12333333333333307,-1.96,-1.77,-1.19,-0.9266666666666671,0.31,0.48,0.51,0.41999999999999965,-0.9485714265278408,-1.440000057220459,-0.5849999785423279,7,-0.9637142845562526,-0.6591071429928499
2005,11,2005-03-14,2005.0,3.0,-1.83,0.95,0.47,-0.06,1.52,1.21,-0.12333333333333307,-1.96,-1.77,-1.19,-0.9266666666666671,0.31,0.48,0.51,0.41999999999999965,-0.9128571322986058,-1.4859999418258667,-0.6140000224113464,7,-0.9485714265278408,-0.9737499962959971
2005,12,2005-03-21,2005.0,3.0,-1.83,0.95,0.47,-0.06,1.52,1.21,-0.12333333333333307,-1.96,-1.77,-1.19,-0.9266666666666671,0.31,0.48,0.51,0.41999999999999965,-0.13199999635773044,-0.3409999907016754,0.025000000372529,7,-0.9128571322986058,-0.7392857099351074
2005,13,2005-03-28,2005.0,3.0,-1.83,0.95,0.47,-0.06,1.52,1.21,-0.12333333333333307,-1.96,-1.77,-1.19,-0.9266666666666671,0.31,0.48,0.51,0.41999999999999965,-0.43200000269072397,-0.5559999942779541,-0.3230000138282776,7,-0.13199999635773044,-0.6063571394687253
2005,14,2005-04-04,2005.0,4.0,-0.3,1.54,0.61,-1.83,-0.06,1.52,-0.7299999999999996,0.95,-1.96,-1.77,0.1766666666666663,0.47,0.31,0.48,0.46333333333333293,0.3939999943333013,-0.0089999996125698,0.6819999814033508,7,-0.43200000269072397,-0.2707142842534397
2005,15,2005-04-11,2005.0,4.0,-0.3,1.54,0.61,-1.83,-0.06,1.52,-0.7299999999999996,0.95,-1.96,-1.77,0.1766666666666663,0.47,0.31,0.48,0.46333333333333293,0.6558571308851242,0.221000000834465,1.133999943733215,7,0.3939999943333013,0.12146428154249281
2005,16,2005-04-18,2005.0,4.0,-0.3,1.54,0.61,-1.83,-0.06,1.52,-0.7299999999999996,0.95,-1.96,-1.77,0.1766666666666663,0.47,0.31,0.48,0.46333333333333293,-0.7251428621155875,-0.9700000286102296,0.152999997138977,7,0.6558571308851242,-0.026821434896971474
2005,17,2005-04-25,2005.0,4.0,-0.3,1.54,0.61,-1.83,-0.06,1.52,-0.7299999999999996,0.95,-1.96,-1.77,0.1766666666666663,0.47,0.31,0.48,0.46333333333333293,-1.1169999986886978,-1.7769999504089355,0.2189999967813491,7,-0.7251428621155875,-0.19807143389646492
2005,18,2005-05-02,2005.0,5.0,-1.25,1.03,0.54,-0.3,-1.83,-0.06,-1.1266666666666663,1.54,0.95,-1.96,1.173333333333333,0.61,0.47,0.31,0.5399999999999996,0.90242857166699,0.1759999990463256,1.4359999895095823,7,-1.1169999986886978,-0.07096428956304274
2005,19,2005-05-09,2005.0,5.0,-1.25,1.03,0.54,-0.3,-1.83,-0.06,-1.1266666666666663,1.54,0.95,-1.96,1.173333333333333,0.61,0.47,0.31,0.5399999999999996,0.10528570812727724,-1.1460000276565552,0.8450000286102295,7,0.90242857166699,-0.20860714525250448
2005,20,2005-05-16,2005.0,5.0,-1.25,1.03,0.54,-0.3,-1.83,-0.06,-1.1266666666666663,1.54,0.95,-1.96,1.173333333333333,0.61,0.47,0.31,0.5399999999999996,-1.610714248248509,-1.7489999532699585,-1.4479999542236328,7,0.10528570812727724,-0.4299999917857349
2005,21,2005-05-23,2005.0,5.0,-1.25,1.03,0.54,-0.3,-1.83,-0.06,-1.1266666666666663,1.54,0.95,-1.96,1.173333333333333,0.61,0.47,0.31,0.5399999999999996,-1.5,-1.7940000295639038,-1.180999994277954,7,-1.610714248248509,-0.5257499921135604
2005,22,2005-05-30,2005.0,5.0,-1.25,1.03,0.54,-0.3,-1.83,-0.06,-1.1266666666666663,1.54,0.95,-1.96,1.173333333333333,0.61,0.47,0.31,0.5399999999999996,-0.5134285688400269,-0.7279999852180481,-0.421999990940094,7,-1.5,-0.8797142772403146
2005,23,2005-06-06,2005.0,6.0,-0.05,-1.6,0.59,-1.25,-0.3,-1.83,-0.5333333333333331,1.03,1.54,0.95,0.32333333333333286,0.54,0.61,0.47,0.5799999999999996,-0.25171428280217306,-0.9629999995231628,0.135000005364418,7,-0.5134285688400269,-0.9689642749726772
2005,24,2005-06-13,2005.0,6.0,-0.05,-1.6,0.59,-1.25,-0.3,-1.83,-0.5333333333333331,1.03,1.54,0.95,0.32333333333333286,0.54,0.61,0.47,0.5799999999999996,-1.0062857099941798,-1.7269999980926514,-0.2540000081062317,7,-0.25171428280217306,-0.8178571404090949
2005,25,2005-06-20,2005.0,6.0,-0.05,-1.6,0.59,-1.25,-0.3,-1.83,-0.5333333333333331,1.03,1.54,0.95,0.32333333333333286,0.54,0.61,0.47,0.5799999999999996,0.8741428554058075,0.4560000002384186,1.1119999885559082,7,-1.0062857099941798,-0.22432142655764303
2005,26,2005-06-27,2005.0,6.0,-0.05,-1.6,0.59,-1.25,-0.3,-1.83,-0.5333333333333331,1.03,1.54,0.95,0.32333333333333286,0.54,0.61,0.47,0.5799999999999996,0.7227142793791634,0.1829999983310699,1.0119999647140503,7,0.8741428554058075,0.08471428549715454
2005,27,2005-07-04,2005.0,7.0,-0.51,0.92,0.74,-0.05,-1.25,-0.3,-0.603333333333333,-1.6,1.03,1.54,0.1166666666666663,0.59,0.54,0.61,0.623333333333333,0.4821428528853825,0.3000000119209289,0.6940000057220459,7,0.7227142793791634,0.2681785694190434
2005,28,2005-07-11,2005.0,7.0,-0.51,0.92,0.74,-0.05,-1.25,-0.3,-0.603333333333333,-1.6,1.03,1.54,0.1166666666666663,0.59,0.54,0.61,0.623333333333333,0.32457142749003004,-0.2339999973773956,0.6819999814033508,7,0.4821428528853825,0.6008928537900958
2005,29,2005-07-18,2005.0,7.0,-0.51,0.92,0.74,-0.05,-1.25,-0.3,-0.603333333333333,-1.6,1.03,1.54,0.1166666666666663,0.59,0.54,0.61,0.623333333333333,-1.2328571208885737,-1.8040000200271609,-0.4799999892711639,7,0.32457142749003004,0.07414285971650059
2005,30,2005-07-25,2005.0,7.0,-0.51,0.92,0.74,-0.05,-1.25,-0.3,-0.603333333333333,-1.6,1.03,1.54,0.1166666666666663,0.59,0.54,0.61,0.623333333333333,-0.5414285830089024,-1.9589999914169312,0.5789999961853027,7,-1.2328571208885737,-0.24189285588051587
2005,31,2005-08-01,2005.0,8.0,0.37,0.56,0.74,-0.51,-0.05,-1.25,-0.06333333333333306,0.92,-1.6,1.03,-0.04000000000000037,0.74,0.59,0.54,0.6899999999999996,-0.297714287681239,-0.6779999732971191,0.2249999940395355,7,-0.5414285830089024,-0.4368571410221712
2005,32,2005-08-08,2005.0,8.0,0.37,0.56,0.74,-0.51,-0.05,-1.25,-0.06333333333333306,0.92,-1.6,1.03,-0.04000000000000037,0.74,0.59,0.54,0.6899999999999996,-0.031000000291636996,-0.2029999941587448,0.1609999984502792,7,-0.297714287681239,-0.525749997967588
2005,33,2005-08-15,2005.0,8.0,0.37,0.56,0.74,-0.51,-0.05,-1.25,-0.06333333333333306,0.92,-1.6,1.03,-0.04000000000000037,0.74,0.59,0.54,0.6899999999999996,0.39528571494988035,-0.1379999965429306,0.9169999957084656,7,-0.031000000291636996,-0.11871428900797448
2005,34,2005-08-22,2005.0,8.0,0.37,0.56,0.74,-0.51,-0.05,-1.25,-0.06333333333333306,0.92,-1.6,1.03,-0.04000000000000037,0.74,0.59,0.54,0.6899999999999996,0.33185714376824244,0.0740000009536743,0.8949999809265137,7,0.39528571494988035,0.09960714268631173
2005,35,2005-08-29,2005.0,8.0,0.37,0.56,0.74,-0.51,-0.05,-1.25,-0.06333333333333306,0.92,-1.6,1.03,-0.04000000000000037,0.74,0.59,0.54,0.6899999999999996,0.13600000072204108,-0.1299999952316284,0.3569999933242798,7,0.33185714376824244,0.20803571478713176
2005,36,2005-09-05,2005.0,9.0,0.63,1.44,0.73,0.37,-0.51,-0.05,0.1633333333333336,0.56,0.92,-1.6,0.973333333333333,0.74,0.74,0.59,0.7366666666666664,0.35457142868212294,-0.0209999997168779,0.6230000257492065,7,0.13600000072204108,0.3044285720305717
2005,37,2005-09-12,2005.0,9.0,0.63,1.44,0.73,0.37,-0.51,-0.05,0.1633333333333336,0.56,0.92,-1.6,0.973333333333333,0.74,0.74,0.59,0.7366666666666664,0.36314285706196514,-0.0089999996125698,0.5889999866485596,7,0.35457142868212294,0.2963928575585929
2005,38,2005-09-19,2005.0,9.0,0.63,1.44,0.73,0.37,-0.51,-0.05,0.1633333333333336,0.56,0.92,-1.6,0.973333333333333,0.74,0.74,0.59,0.7366666666666664,0.041142855903932025,-0.4370000064373016,0.4979999959468841,7,0.36314285706196514,0.22371428559251533
2005,39,2005-09-26,2005.0,9.0,0.63,1.44,0.73,0.37,-0.51,-0.05,0.1633333333333336,0.56,0.92,-1.6,0.973333333333333,0.74,0.74,0.59,0.7366666666666664,0.6794285550713539,0.0759999975562095,1.4019999504089355,7,0.041142855903932025,0.35957142417984356
2005,40,2005-10-03,2005.0,10.0,-0.98,0.57,0.63,0.63,0.37,-0.51,0.006666666666666969,1.44,0.56,0.92,0.8566666666666664,0.73,0.74,0.74,0.6999999999999996,1.2187142627579826,0.7879999876022339,1.7309999465942385,7,0.6794285550713539,0.5756071326988084
2005,41,2005-10-10,2005.0,10.0,-0.98,0.57,0.63,0.63,0.37,-0.51,0.006666666666666969,1.44,0.56,0.92,0.8566666666666664,0.73,0.74,0.74,0.6999999999999996,-0.4462857150605747,-0.9800000190734864,0.4059999883174896,7,1.2187142627579826,0.37324998966817347
2005,42,2005-10-17,2005.0,10.0,-0.98,0.57,0.63,0.63,0.37,-0.51,0.006666666666666969,1.44,0.56,0.92,0.8566666666666664,0.73,0.74,0.74,0.6999999999999996,-1.9232857057026453,-2.5309998989105225,-1.0019999742507937,7,-0.4462857150605747,-0.11785715073347092
2005,43,2005-10-24,2005.0,10.0,-0.98,0.57,0.63,0.63,0.37,-0.51,0.006666666666666969,1.44,0.56,0.92,0.8566666666666664,0.73,0.74,0.74,0.6999999999999996,-1.1132857246058327,-2.2260000705718994,-0.2150000035762787,7,-1.9232857057026453,-0.5660357206527675
2005,44,2005-10-31,2005.0,10.0,-0.98,0.57,0.63,0.63,0.37,-0.51,0.006666666666666969,1.44,0.56,0.92,0.8566666666666664,0.73,0.74,0.74,0.6999999999999996,0.06228571697803482,-0.2469999939203262,0.4490000009536743,7,-1.1132857246058327,-0.8551428570977546
2005,45,2005-11-07,2005.0,11.0,-0.31,-0.36,0.52,-0.98,0.63,0.37,-0.21999999999999967,0.57,1.44,0.56,0.5499999999999997,0.63,0.73,0.74,0.6266666666666664,0.450142856155123,0.1019999980926513,0.7979999780654907,7,0.06228571697803482,-0.6310357142938301
2005,46,2005-11-14,2005.0,11.0,-0.31,-0.36,0.52,-0.98,0.63,0.37,-0.21999999999999967,0.57,1.44,0.56,0.5499999999999997,0.63,0.73,0.74,0.6266666666666664,0.12542857549020225,-0.1959999948740005,0.6790000200271606,7,0.450142856155123,-0.11885714399561817
2005,47,2005-11-21,2005.0,11.0,-0.31,-0.36,0.52,-0.98,0.63,0.37,-0.21999999999999967,0.57,1.44,0.56,0.5499999999999997,0.63,0.73,0.74,0.6266666666666664,-0.9619999996253422,-2.180999994277954,0.7409999966621399,7,0.12542857549020225,-0.08103571275049554
2005,48,2005-11-28,2005.0,11.0,-0.31,-0.36,0.52,-0.98,0.63,0.37,-0.21999999999999967,0.57,1.44,0.56,0.5499999999999997,0.63,0.73,0.74,0.6266666666666664,-0.6421428599527904,-1.319000005722046,-0.1609999984502792,7,-0.9619999996253422,-0.25714285698320183
2005,49,2005-12-05,2005.0,12.0,-0.44,-1.22,0.51,-0.31,-0.98,0.63,-0.5766666666666663,-0.36,0.57,1.44,-0.33666666666666695,0.52,0.63,0.73,0.553333333333333,-0.6255714254719871,-0.9210000038146972,-0.3910000026226043,7,-0.6421428599527904,-0.5260714273899794
2005,50,2005-12-12,2005.0,12.0,-0.44,-1.22,0.51,-0.31,-0.98,0.63,-0.5766666666666663,-0.36,0.57,1.44,-0.33666666666666695,0.52,0.63,0.73,0.553333333333333,-0.2157142779656819,-0.5509999990463257,0.5580000281333923,7,-0.6255714254719871,-0.6113571407539504
2005,51,2005-12-19,2005.0,12.0,-0.44,-1.22,0.51,-0.31,-0.98,0.63,-0.5766666666666663,-0.36,0.57,1.44,-0.33666666666666695,0.52,0.63,0.73,0.553333333333333,0.10542857274413109,-0.0540000014007091,0.4280000030994415,7,-0.2157142779656819,-0.34449999766158207
2005,52,2005-12-26,2005.0,12.0,-0.44,-1.22,0.51,-0.31,-0.98,0.63,-0.5766666666666663,-0.36,0.57,1.44,-0.33666666666666695,0.52,0.63,0.73,0.553333333333333,0.18385714239307813,-0.2039999961853027,0.6200000047683716,7,0.10542857274413109,-0.13799999707511496
2006,1,2006-01-02,2006.0,1.0,1.27,-1.03,0.48,-0.44,-0.31,-0.98,0.17333333333333367,-1.22,-0.36,0.57,-0.8700000000000004,0.51,0.52,0.63,0.503333333333333,0.621285719530923,0.3030000030994415,0.9110000133514404,7,0.18385714239307813,0.1737142891756126
2006,2,2006-01-09,2006.0,1.0,1.27,-1.03,0.48,-0.44,-0.31,-0.98,0.17333333333333367,-1.22,-0.36,0.57,-0.8700000000000004,0.51,0.52,0.63,0.503333333333333,1.4028571503502982,1.0800000429153442,1.5820000171661377,7,0.621285719530923,0.5783571462546077
2006,3,2006-01-16,2006.0,1.0,1.27,-1.03,0.48,-0.44,-0.31,-0.98,0.17333333333333367,-1.22,-0.36,0.57,-0.8700000000000004,0.51,0.52,0.63,0.503333333333333,0.8287142728056226,0.4709999859333038,1.0829999446868896,7,1.4028571503502982,0.7591785712699805
2006,4,2006-01-23,2006.0,1.0,1.27,-1.03,0.48,-0.44,-0.31,-0.98,0.17333333333333367,-1.22,-0.36,0.57,-0.8700000000000004,0.51,0.52,0.63,0.503333333333333,-0.10985714463250973,-0.3470000028610229,0.2070000022649765,7,0.8287142728056226,0.6857499995135836
2006,5,2006-01-30,2006.0,1.0,1.27,-1.03,0.48,-0.44,-0.31,-0.98,0.17333333333333367,-1.22,-0.36,0.57,-0.8700000000000004,0.51,0.52,0.63,0.503333333333333,-0.2518571402345385,-0.5410000085830688,0.1940000057220459,7,-0.10985714463250973,0.46746428457221817
2006,6,2006-02-06,2006.0,2.0,-0.51,-0.59,0.35,1.27,-0.44,-0.31,0.10666666666666698,-1.03,-1.22,-0.36,-0.9466666666666669,0.48,0.51,0.52,0.4466666666666663,-0.09028571737664086,-0.3650000095367431,0.3409999907016754,7,-0.2518571402345385,0.09417856764048338
2006,7,2006-02-13,2006.0,2.0,-0.51,-0.59,0.35,1.27,-0.44,-0.31,0.10666666666666698,-1.03,-1.22,-0.36,-0.9466666666666669,0.48,0.51,0.52,0.4466666666666663,0.6510000058582851,0.25,1.0230000019073486,7,-0.09028571737664086,0.049750000903649005
2006,8,2006-02-20,2006.0,2.0,-0.51,-0.59,0.35,1.27,-0.44,-0.31,0.10666666666666698,-1.03,-1.22,-0.36,-0.9466666666666669,0.48,0.51,0.52,0.4466666666666663,-0.5475714387638229,-1.27400004863739,0.1389999985694885,7,0.6510000058582851,-0.05967857262917928
2006,9,2006-02-27,2006.0,2.0,-0.51,-0.59,0.35,1.27,-0.44,-0.31,0.10666666666666698,-1.03,-1.22,-0.36,-0.9466666666666669,0.48,0.51,0.52,0.4466666666666663,-1.038714302437646,-1.3600000143051147,-0.2150000035762787,7,-0.5475714387638229,-0.25639286317995613
2006,10,2006-03-06,2006.0,3.0,-1.28,-0.68,0.27,-0.51,1.27,-0.44,-0.173333333333333,-0.59,-1.03,-1.22,-0.7666666666666669,0.35,0.48,0.51,0.36666666666666625,-0.10800000493015563,-0.503000020980835,0.2899999916553497,7,-1.038714302437646,-0.26082143506833483
2006,11,2006-03-13,2006.0,3.0,-1.28,-0.68,0.27,-0.51,1.27,-0.44,-0.173333333333333,-0.59,-1.03,-1.22,-0.7666666666666669,0.35,0.48,0.51,0.36666666666666625,-0.5845714334531554,-1.152999997138977,0.0040000001899898,7,-0.10800000493015563,-0.569714294896195
