year,month,date,nao,ea,amo,nao_lag1m,nao_lag2m,nao_lag3m,nao_roll3m,ea_lag1m,ea_lag2m,ea_lag3m,ea_roll3m,amo_lag1m,amo_lag2m,amo_lag3m,amo_roll3m
1994,5,1994-05-01,-0.57,0.79,-0.12,1.14,1.26,0.46,0.61,0.05,0.7,0.83,0.5133333333333331,-0.03,-0.17,-0.22,-0.10666666666666698
1994,6,1994-06-01,1.52,0.74,-0.13,-0.57,1.14,1.26,0.6966666666666667,0.79,0.05,0.7,0.5266666666666664,-0.12,-0.03,-0.17,-0.09333333333333364
1994,7,1994-07-01,1.31,0.97,-0.17,1.52,-0.57,1.14,0.7533333333333334,0.74,0.79,0.05,0.833333333333333,-0.13,-0.12,-0.03,-0.14000000000000032
1994,8,1994-08-01,0.38,0.75,-0.22,1.31,1.52,-0.57,1.07,0.97,0.74,0.79,0.8199999999999997,-0.17,-0.13,-0.12,-0.17333333333333364
1994,9,1994-09-01,-1.32,-0.79,-0.18,0.38,1.31,1.52,0.12333333333333336,0.75,0.97,0.74,0.3099999999999997,-0.22,-0.17,-0.13,-0.1900000000000003
1994,10,1994-10-01,-0.97,-0.9,0.04,-1.32,0.38,1.31,-0.6366666666666666,-0.79,0.75,0.97,-0.31333333333333363,-0.18,-0.22,-0.17,-0.12000000000000031
1994,11,1994-11-01,0.64,0.76,0.18,-0.97,-1.32,0.38,-0.5499999999999999,-0.9,-0.79,0.75,-0.3100000000000003,0.04,-0.18,-0.22,0.013333333333333022
1994,12,1994-12-01,2.02,0.97,0.13,0.64,-0.97,-1.32,0.5633333333333335,0.76,-0.9,-0.79,0.2766666666666664,0.18,0.04,-0.18,0.11666666666666636
1995,1,1995-01-01,0.93,0.09,0.19,2.02,0.64,-0.97,1.1966666666666668,0.97,0.76,-0.9,0.6066666666666664,0.13,0.18,0.04,0.16666666666666638
1995,2,1995-02-01,1.14,1.03,0.17,0.93,2.02,0.64,1.3633333333333333,0.09,0.97,0.76,0.6966666666666663,0.19,0.13,0.18,0.16333333333333303
1995,3,1995-03-01,1.25,-2.46,0.2,1.14,0.93,2.02,1.1066666666666667,1.03,0.09,0.97,-0.44666666666666693,0.17,0.19,0.13,0.1866666666666664
1995,4,1995-04-01,-0.85,-1.71,0.27,1.25,1.14,0.93,0.5133333333333333,-2.46,1.03,0.09,-1.0466666666666669,0.2,0.17,0.19,0.21333333333333301
1995,5,1995-05-01,-1.49,0.06,0.4,-0.85,1.25,1.14,-0.3633333333333331,-1.71,-2.46,1.03,-1.3700000000000003,0.27,0.2,0.17,0.2899999999999997
1995,6,1995-06-01,0.13,-1.84,0.45,-1.49,-0.85,1.25,-0.7366666666666665,0.06,-1.71,-2.46,-1.1633333333333338,0.4,0.27,0.2,0.373333333333333
1995,7,1995-07-01,-0.22,-0.8,0.45,0.13,-1.49,-0.85,-0.5266666666666665,-1.84,0.06,-1.71,-0.8600000000000003,0.45,0.4,0.27,0.43333333333333296
1995,8,1995-08-01,0.69,-2.09,0.39,-0.22,0.13,-1.49,0.20000000000000015,-0.8,-1.84,0.06,-1.5766666666666669,0.45,0.45,0.4,0.4299999999999997
1995,9,1995-09-01,0.31,-0.37,0.19,0.69,-0.22,0.13,0.2600000000000002,-2.09,-0.8,-1.84,-1.0866666666666671,0.39,0.45,0.45,0.34333333333333305
1995,10,1995-10-01,0.19,0.53,0.28,0.31,0.69,-0.22,0.3966666666666668,-0.37,-2.09,-0.8,-0.6433333333333335,0.19,0.39,0.45,0.2866666666666664
1995,11,1995-11-01,-1.38,-1.35,0.27,0.19,0.31,0.69,-0.29333333333333317,0.53,-0.37,-2.09,-0.39666666666666694,0.28,0.19,0.39,0.24666666666666637
1995,12,1995-12-01,-1.67,0.57,0.19,-1.38,0.19,0.31,-0.9533333333333331,-1.35,0.53,-0.37,-0.08333333333333363,0.27,0.28,0.19,0.24666666666666637
1996,1,1996-01-01,-0.12,-0.53,0.13,-1.67,-1.38,0.19,-1.0566666666666664,0.57,-1.35,0.53,-0.436666666666667,0.19,0.27,0.28,0.19666666666666635
1996,2,1996-02-01,-0.07,-1.12,0.06,-0.12,-1.67,-1.38,-0.6199999999999998,-0.53,0.57,-1.35,-0.3600000000000003,0.13,0.19,0.27,0.12666666666666634
1996,3,1996-03-01,-0.24,-0.65,-0.04,-0.07,-0.12,-1.67,-0.14333333333333317,-1.12,-0.53,0.57,-0.7666666666666669,0.06,0.13,0.19,0.049999999999999684
1996,4,1996-04-01,-0.17,-0.69,0.11,-0.24,-0.07,-0.12,-0.15999999999999984,-0.65,-1.12,-0.53,-0.8200000000000003,-0.04,0.06,0.13,0.04333333333333302
1996,5,1996-05-01,-1.06,-0.38,-0.0,-0.17,-0.24,-0.07,-0.4899999999999998,-0.69,-0.65,-1.12,-0.5733333333333336,0.11,-0.04,0.06,0.023333333333333022
1996,6,1996-06-01,0.56,-0.53,-0.03,-1.06,-0.17,-0.24,-0.22333333333333316,-0.38,-0.69,-0.65,-0.5333333333333335,-0.0,0.11,-0.04,0.026666666666666356
1996,7,1996-07-01,0.67,0.39,-0.08,0.56,-1.06,-0.17,0.056666666666666865,-0.53,-0.38,-0.69,-0.17333333333333364,-0.03,-0.0,0.11,-0.03666666666666698
1996,8,1996-08-01,1.02,-0.08,0.09,0.67,0.56,-1.06,0.7500000000000003,0.39,-0.53,-0.38,-0.07333333333333364,-0.08,-0.03,-0.0,-0.006666666666666983
1996,9,1996-09-01,-0.86,-0.95,0.1,1.02,0.67,0.56,0.2766666666666669,-0.08,0.39,-0.53,-0.2133333333333336,0.09,-0.08,-0.03,0.036666666666666355
1996,10,1996-10-01,-0.33,0.49,-0.03,-0.86,1.02,0.67,-0.056666666666666476,-0.95,-0.08,0.39,-0.18000000000000024,0.1,0.09,-0.08,0.05333333333333302
1996,11,1996-11-01,-0.56,1.38,-0.04,-0.33,-0.86,1.02,-0.5833333333333331,0.49,-0.95,-0.08,0.30666666666666637,-0.03,0.1,0.09,0.009999999999999688
1996,12,1996-12-01,-1.41,-1.52,-0.03,-0.56,-0.33,-0.86,-0.7666666666666665,1.38,0.49,-0.95,0.11666666666666632,-0.04,-0.03,0.1,-0.03333333333333365
1997,1,1997-01-01,-0.49,-0.13,0.13,-1.41,-0.56,-0.33,-0.8199999999999998,-1.52,1.38,0.49,-0.09000000000000034,-0.03,-0.04,-0.03,0.019999999999999685
1997,2,1997-02-01,1.7,1.06,0.2,-0.49,-1.41,-0.56,-0.0666666666666665,-0.13,-1.52,1.38,-0.1966666666666669,0.13,-0.03,-0.04,0.09999999999999969
1997,3,1997-03-01,1.46,0.27,0.18,1.7,-0.49,-1.41,0.8900000000000001,1.06,-0.13,-1.52,0.39999999999999974,0.2,0.13,-0.03,0.16999999999999968
1997,4,1997-04-01,-1.02,-1.91,0.12,1.46,1.7,-0.49,0.7133333333333334,0.27,1.06,-0.13,-0.19333333333333358,0.18,0.2,0.13,0.16666666666666632
1997,5,1997-05-01,-0.28,0.61,0.13,-1.02,1.46,1.7,0.053333333333333455,-1.91,0.27,1.06,-0.34333333333333355,0.12,0.18,0.2,0.143333333333333
1997,6,1997-06-01,-1.47,-0.75,0.05,-0.28,-1.02,1.46,-0.9233333333333332,0.61,-1.91,0.27,-0.6833333333333336,0.13,0.12,0.18,0.09999999999999969
1997,7,1997-07-01,0.34,-0.41,0.18,-1.47,-0.28,-1.02,-0.4699999999999998,-0.75,0.61,-1.91,-0.18333333333333365,0.05,0.13,0.12,0.11999999999999968
1997,8,1997-08-01,0.83,0.18,0.13,0.34,-1.47,-0.28,-0.09999999999999987,-0.41,-0.75,0.61,-0.326666666666667,0.18,0.05,0.13,0.11999999999999968
1997,9,1997-09-01,0.61,-0.81,0.23,0.83,0.34,-1.47,0.5933333333333334,0.18,-0.41,-0.75,-0.34666666666666696,0.13,0.18,0.05,0.1799999999999997
1997,10,1997-10-01,-1.7,-1.5,0.36,0.61,0.83,0.34,-0.08666666666666652,-0.81,0.18,-0.41,-0.7100000000000003,0.23,0.13,0.18,0.23999999999999969
1997,11,1997-11-01,-0.9,0.92,0.23,-1.7,0.61,0.83,-0.6633333333333331,-1.5,-0.81,0.18,-0.46333333333333354,0.36,0.23,0.13,0.27333333333333304
1997,12,1997-12-01,-0.96,1.74,0.24,-0.9,-1.7,0.61,-1.1866666666666663,0.92,-1.5,-0.81,0.3866666666666663,0.23,0.36,0.23,0.27666666666666634
1998,1,1998-01-01,0.39,0.14,0.3,-0.96,-0.9,-1.7,-0.4899999999999998,1.74,0.92,-1.5,0.9333333333333331,0.24,0.23,0.36,0.2566666666666663
1998,2,1998-02-01,-0.11,1.33,0.38,0.39,-0.96,-0.9,-0.2266666666666665,0.14,1.74,0.92,1.0699999999999996,0.3,0.24,0.23,0.30666666666666637
1998,3,1998-03-01,0.87,0.49,0.37,-0.11,0.39,-0.96,0.38333333333333347,1.33,0.14,1.74,0.6533333333333331,0.38,0.3,0.24,0.34999999999999964
1998,4,1998-04-01,-0.68,2.39,0.36,0.87,-0.11,0.39,0.0266666666666668,0.49,1.33,0.14,1.403333333333333,0.37,0.38,0.3,0.36999999999999966
1998,5,1998-05-01,-1.32,-1.25,0.43,-0.68,0.87,-0.11,-0.37666666666666654,2.39,0.49,1.33,0.5433333333333331,0.36,0.37,0.38,0.3866666666666663
1998,6,1998-06-01,-2.72,-0.03,0.65,-1.32,-0.68,0.87,-1.5733333333333333,-1.25,2.39,0.49,0.36999999999999983,0.43,0.36,0.37,0.4799999999999997
1998,7,1998-07-01,-0.48,1.04,0.57,-2.72,-1.32,-0.68,-1.5066666666666666,-0.03,-1.25,2.39,-0.08000000000000022,0.65,0.43,0.36,0.5499999999999997
1998,8,1998-08-01,-0.02,1.31,0.7,-0.48,-2.72,-1.32,-1.0733333333333333,1.04,-0.03,-1.25,0.7733333333333331,0.57,0.65,0.43,0.6399999999999996
1998,9,1998-09-01,-2.0,0.17,0.45,-0.02,-0.48,-2.72,-0.8333333333333331,1.31,1.04,-0.03,0.8399999999999997,0.7,0.57,0.65,0.5733333333333329
1998,10,1998-10-01,-0.29,0.71,0.48,-2.0,-0.02,-0.48,-0.7699999999999999,0.17,1.31,1.04,0.7299999999999999,0.45,0.7,0.57,0.543333333333333
1998,11,1998-11-01,-0.28,0.11,0.49,-0.29,-2.0,-0.02,-0.8566666666666665,0.71,0.17,1.31,0.3299999999999998,0.48,0.45,0.7,0.473333333333333
1998,12,1998-12-01,0.87,0.67,0.47,-0.28,-0.29,-2.0,0.10000000000000016,0.11,0.71,0.17,0.4966666666666664,0.49,0.48,0.45,0.4799999999999997
1999,1,1999-01-01,0.77,-0.27,0.23,0.87,-0.28,-0.29,0.45333333333333353,0.67,0.11,0.71,0.1699999999999998,0.47,0.49,0.48,0.39666666666666633
1999,2,1999-02-01,0.29,-1.64,0.18,0.77,0.87,-0.28,0.6433333333333335,-0.27,0.67,0.11,-0.41333333333333355,0.23,0.47,0.49,0.293333333333333
1999,3,1999-03-01,0.23,-2.01,0.18,0.29,0.77,0.87,0.43000000000000016,-1.64,-0.27,0.67,-1.3066666666666669,0.18,0.23,0.47,0.19666666666666632
1999,4,1999-04-01,-0.95,1.01,0.29,0.23,0.29,0.77,-0.14333333333333317,-2.01,-1.64,-0.27,-0.8800000000000002,0.18,0.18,0.23,0.21666666666666634
1999,5,1999-05-01,0.92,0.41,0.45,-0.95,0.23,0.29,0.06666666666666683,1.01,-2.01,-1.64,-0.1966666666666669,0.29,0.18,0.18,0.30666666666666637
1999,6,1999-06-01,1.12,0.13,0.41,0.92,-0.95,0.23,0.36333333333333356,0.41,1.01,-2.01,0.5166666666666664,0.45,0.29,0.18,0.383333333333333
1999,7,1999-07-01,-0.9,0.48,0.37,1.12,0.92,-0.95,0.38000000000000034,0.13,0.41,1.01,0.3399999999999997,0.41,0.45,0.29,0.4099999999999997
1999,8,1999-08-01,0.39,-0.27,0.52,-0.9,1.12,0.92,0.20333333333333356,0.48,0.13,0.41,0.11333333333333305,0.37,0.41,0.45,0.43333333333333296
1999,9,1999-09-01,0.36,1.07,0.45,0.39,-0.9,1.12,-0.04999999999999982,-0.27,0.48,0.13,0.42666666666666636,0.52,0.37,0.41,0.4466666666666663
1999,10,1999-10-01,0.2,-0.16,0.25,0.36,0.39,-0.9,0.3166666666666669,1.07,-0.27,0.48,0.21333333333333304,0.45,0.52,0.37,0.40666666666666634
1999,11,1999-11-01,0.65,-1.02,0.12,0.2,0.36,0.39,0.4033333333333335,-0.16,1.07,-0.27,-0.03666666666666696,0.25,0.45,0.52,0.273333333333333
1999,12,1999-12-01,1.61,0.46,0.25,0.65,0.2,0.36,0.8200000000000003,-1.02,-0.16,1.07,-0.24000000000000035,0.12,0.25,0.45,0.20666666666666633
2000,1,2000-01-01,0.6,-1.97,0.11,1.61,0.65,0.2,0.9533333333333336,0.46,-1.02,-0.16,-0.8433333333333336,0.25,0.12,0.25,0.15999999999999967
2000,2,2000-02-01,1.7,0.41,0.17,0.6,1.61,0.65,1.3033333333333335,-1.97,0.46,-1.02,-0.366666666666667,0.11,0.25,0.12,0.17666666666666633
2000,3,2000-03-01,0.77,-0.68,0.36,1.7,0.6,1.61,1.0233333333333337,0.41,-1.97,0.46,-0.746666666666667,0.17,0.11,0.25,0.21333333333333301
2000,4,2000-04-01,-0.03,0.33,0.25,0.77,1.7,0.6,0.8133333333333336,-0.68,0.41,-1.97,0.019999999999999702,0.36,0.17,0.11,0.2599999999999997
2000,5,2000-05-01,1.58,0.2,0.32,-0.03,0.77,1.7,0.7733333333333334,0.33,-0.68,0.41,-0.05000000000000029,0.25,0.36,0.17,0.30999999999999966
2000,6,2000-06-01,-0.03,1.41,0.14,1.58,-0.03,0.77,0.5066666666666668,0.2,0.33,-0.68,0.6466666666666664,0.32,0.25,0.36,0.23666666666666636
2000,7,2000-07-01,-1.03,-0.27,0.2,-0.03,1.58,-0.03,0.17333333333333348,1.41,0.2,0.33,0.4466666666666664,0.14,0.32,0.25,0.21999999999999967
2000,8,2000-08-01,-0.29,-0.21,0.22,-1.03,-0.03,1.58,-0.4499999999999999,-0.27,1.41,0.2,0.3099999999999998,0.2,0.14,0.32,0.18666666666666634
2000,9,2000-09-01,-0.21,-0.14,0.25,-0.29,-1.03,-0.03,-0.5099999999999999,-0.21,-0.27,1.41,-0.20666666666666697,0.22,0.2,0.14,0.22333333333333302
2000,10,2000-10-01,0.92,1.22,0.2,-0.21,-0.29,-1.03,0.14000000000000015,-0.14,-0.21,-0.27,0.2899999999999997,0.25,0.22,0.2,0.22333333333333302
2000,11,2000-11-01,-0.92,0.64,0.23,0.92,-0.21,-0.29,-0.06999999999999988,1.22,-0.14,-0.21,0.5733333333333331,0.2,0.25,0.22,0.22666666666666635
2000,12,2000-12-01,-0.58,1.63,0.07,-0.92,0.92,-0.21,-0.19333333333333316,0.64,1.22,-0.14,1.163333333333333,0.23,0.2,0.25,0.16666666666666635
2001,1,2001-01-01,0.25,1.53,0.08,-0.58,-0.92,0.92,-0.4166666666666665,1.63,0.64,1.22,1.2666666666666664,0.07,0.23,0.2,0.12666666666666634
2001,2,2001-02-01,0.45,-0.39,0.23,0.25,-0.58,-0.92,0.04000000000000017,1.53,1.63,0.64,0.923333333333333,0.08,0.07,0.23,0.12666666666666634
2001,3,2001-03-01,-1.26,1.23,0.25,0.45,0.25,-0.58,-0.18666666666666654,-0.39,1.53,1.63,0.7899999999999997,0.23,0.08,0.07,0.18666666666666631
2001,4,2001-04-01,0.0,0.65,0.15,-1.26,0.45,0.25,-0.26999999999999985,1.23,-0.39,1.53,0.4966666666666664,0.25,0.23,0.08,0.20999999999999966
2001,5,2001-05-01,-0.02,0.33,0.16,0.0,-1.26,0.45,-0.4266666666666665,0.65,1.23,-0.39,0.7366666666666665,0.15,0.25,0.23,0.18666666666666631
2001,6,2001-06-01,-0.2,-0.14,0.32,-0.02,0.0,-1.26,-0.07333333333333318,0.33,0.65,1.23,0.2799999999999998,0.16,0.15,0.25,0.20999999999999966
2001,7,2001-07-01,-0.25,0.67,0.3,-0.2,-0.02,0.0,-0.1566666666666665,-0.14,0.33,0.65,0.28666666666666646,0.32,0.16,0.15,0.2599999999999996
2001,8,2001-08-01,-0.07,1.83,0.45,-0.25,-0.2,-0.02,-0.1733333333333332,0.67,-0.14,0.33,0.7866666666666665,0.3,0.32,0.16,0.3566666666666663
2001,9,2001-09-01,-0.65,-0.98,0.52,-0.07,-0.25,-0.2,-0.3233333333333332,1.83,0.67,-0.14,0.5066666666666665,0.45,0.3,0.32,0.42333333333333306
2001,10,2001-10-01,-0.24,1.16,0.47,-0.65,-0.07,-0.25,-0.3199999999999999,-0.98,1.83,0.67,0.6699999999999998,0.52,0.45,0.3,0.4799999999999997
2001,11,2001-11-01,0.63,-0.62,0.4,-0.24,-0.65,-0.07,-0.08666666666666656,1.16,-0.98,1.83,-0.14666666666666692,0.47,0.52,0.45,0.463333333333333
2001,12,2001-12-01,-0.83,-0.89,0.51,0.63,-0.24,-0.65,-0.1466666666666665,-0.62,1.16,-0.98,-0.11666666666666692,0.4,0.47,0.52,0.4599999999999997
2002,1,2002-01-01,0.44,1.68,0.58,-0.83,0.63,-0.24,0.08000000000000017,-0.89,-0.62,1.16,0.05666666666666642,0.51,0.4,0.47,0.4966666666666663
2002,2,2002-02-01,1.1,1.43,0.44,0.44,-0.83,0.63,0.23666666666666689,1.68,-0.89,-0.62,0.7399999999999998,0.58,0.51,0.4,0.5099999999999997
2002,3,2002-03-01,0.69,0.63,0.43,1.1,0.44,-0.83,0.7433333333333335,1.43,1.68,-0.89,1.2466666666666664,0.44,0.58,0.51,0.483333333333333
2002,4,2002-04-01,1.18,-0.19,0.3,0.69,1.1,0.44,0.9900000000000002,0.63,1.43,1.68,0.623333333333333,0.43,0.44,0.58,0.3899999999999997
2002,5,2002-05-01,-0.22,0.15,0.09,1.18,0.69,1.1,0.5500000000000002,-0.19,0.63,1.43,0.19666666666666635,0.3,0.43,0.44,0.27333333333333304
2002,6,2002-06-01,0.38,1.65,0.01,-0.22,1.18,0.69,0.44666666666666677,0.15,-0.19,0.63,0.5366666666666663,0.09,0.3,0.43,0.133333333333333
2002,7,2002-07-01,0.62,0.67,-0.02,0.38,-0.22,1.18,0.2600000000000002,1.65,0.15,-0.19,0.8233333333333329,0.01,0.09,0.3,0.02666666666666633
2002,8,2002-08-01,0.38,-0.39,0.22,0.62,0.38,-0.22,0.46000000000000013,0.67,1.65,0.15,0.643333333333333,-0.02,0.01,0.09,0.06999999999999966
2002,9,2002-09-01,-0.7,-1.87,0.26,0.38,0.62,0.38,0.1000000000000002,-0.39,0.67,1.65,-0.5300000000000004,0.22,-0.02,0.01,0.153333333333333
2002,10,2002-10-01,-2.28,0.7,0.35,-0.7,0.38,0.62,-0.8666666666666664,-1.87,-0.39,0.67,-0.5200000000000004,0.26,0.22,-0.02,0.27666666666666634
2002,11,2002-11-01,-0.18,0.67,0.31,-2.28,-0.7,0.38,-1.053333333333333,0.7,-1.87,-0.39,-0.166666666666667,0.35,0.26,0.22,0.30666666666666637
2002,12,2002-12-01,-0.94,0.62,0.21,-0.18,-2.28,-0.7,-1.133333333333333,0.67,0.7,-1.87,0.6633333333333331,0.31,0.35,0.26,0.28999999999999965
2003,1,2003-01-01,0.16,1.11,0.25,-0.94,-0.18,-2.28,-0.3199999999999998,0.62,0.67,0.7,0.7999999999999998,0.21,0.31,0.35,0.2566666666666663
2003,2,2003-02-01,0.62,-0.09,0.19,0.16,-0.94,-0.18,-0.05333333333333312,1.11,0.62,0.67,0.5466666666666664,0.25,0.21,0.31,0.21666666666666634
2003,3,2003-03-01,0.32,0.96,0.31,0.62,0.16,-0.94,0.36666666666666686,-0.09,1.11,0.62,0.6599999999999997,0.19,0.25,0.21,0.24999999999999967
2003,4,2003-04-01,-0.18,-0.54,0.22,0.32,0.62,0.16,0.2533333333333335,0.96,-0.09,1.11,0.1099999999999997,0.31,0.19,0.25,0.23999999999999966
2003,5,2003-05-01,0.01,1.73,0.27,-0.18,0.32,0.62,0.05000000000000019,-0.54,0.96,-0.09,0.7166666666666663,0.22,0.31,0.19,0.26666666666666633
2003,6,2003-06-01,-0.07,1.31,0.26,0.01,-0.18,0.32,-0.07999999999999981,1.73,-0.54,0.96,0.833333333333333,0.27,0.22,0.31,0.24999999999999967
2003,7,2003-07-01,0.13,1.26,0.42,-0.07,0.01,-0.18,0.023333333333333522,1.31,1.73,-0.54,1.433333333333333,0.26,0.27,0.22,0.3166666666666664
2003,8,2003-08-01,-0.07,-0.16,0.62,0.13,-0.07,0.01,-0.003333333333333149,1.26,1.31,1.73,0.8033333333333331,0.42,0.26,0.27,0.43333333333333296
2003,9,2003-09-01,0.01,0.75,0.66,-0.07,0.13,-0.07,0.023333333333333522,-0.16,1.26,1.31,0.6166666666666664,0.62,0.42,0.26,0.5666666666666663
2003,10,2003-10-01,-1.26,-1.89,0.79,0.01,-0.07,0.13,-0.4399999999999998,0.75,-0.16,1.26,-0.4333333333333336,0.66,0.62,0.42,0.6899999999999996
2003,11,2003-11-01,0.86,0.98,0.51,-1.26,0.01,-0.07,-0.12999999999999978,-1.89,0.75,-0.16,-0.05333333333333368,0.79,0.66,0.62,0.653333333333333
2003,12,2003-12-01,0.64,-0.49,0.53,0.86,-1.26,0.01,0.0800000000000002,0.98,-1.89,0.75,-0.46666666666666695,0.51,0.79,0.66,0.6099999999999995
2004,1,2004-01-01,-0.29,-0.45,0.51,0.64,0.86,-1.26,0.40333333333333354,-0.49,0.98,-1.89,0.013333333333332994,0.53,0.51,0.79,0.5166666666666663
2004,2,2004-02-01,-0.14,0.32,0.46,-0.29,0.64,0.86,0.07000000000000023,-0.45,-0.49,0.98,-0.206666666666667,0.51,0.53,0.51,0.4999999999999997
2004,3,2004-03-01,1.02,1.21,0.39,-0.14,-0.29,0.64,0.1966666666666669,0.32,-0.45,-0.49,0.35999999999999965,0.46,0.51,0.53,0.453333333333333
2004,4,2004-04-01,1.15,-0.34,0.36,1.02,-0.14,-0.29,0.6766666666666669,1.21,0.32,-0.45,0.3966666666666663,0.39,0.46,0.51,0.40333333333333293
2004,5,2004-05-01,0.19,-1.18,0.17,1.15,1.02,-0.14,0.786666666666667,-0.34,1.21,0.32,-0.10333333333333368,0.36,0.39,0.46,0.3066666666666663
2004,6,2004-06-01,-0.89,0.67,0.3,0.19,1.15,1.02,0.15000000000000022,-1.18,-0.34,1.21,-0.2833333333333336,0.17,0.36,0.39,0.27666666666666634
2004,7,2004-07-01,1.13,-0.23,0.37,-0.89,0.19,1.15,0.14333333333333353,0.67,-1.18,-0.34,-0.24666666666666695,0.3,0.17,0.36,0.27999999999999964
2004,8,2004-08-01,-0.48,0.05,0.46,1.13,-0.89,0.19,-0.0799999999999998,-0.23,0.67,-1.18,0.16333333333333303,0.37,0.3,0.17,0.3766666666666663
2004,9,2004-09-01,0.38,0.09,0.44,-0.48,1.13,-0.89,0.34333333333333355,0.05,-0.23,0.67,-0.030000000000000335,0.46,0.37,0.3,0.42333333333333295
2004,10,2004-10-01,-1.1,-0.6,0.56,0.38,-0.48,1.13,-0.39999999999999974,0.09,0.05,-0.23,-0.15333333333333365,0.44,0.46,0.37,0.48666666666666636
2004,11,2004-11-01,0.73,-1.45,0.52,-1.1,0.38,-0.48,0.003333333333333558,-0.6,0.09,0.05,-0.6533333333333337,0.56,0.44,0.46,0.5066666666666664
2004,12,2004-12-01,1.21,-1.19,0.51,0.73,-1.1,0.38,0.2800000000000002,-1.45,-0.6,0.09,-1.0800000000000003,0.52,0.56,0.44,0.5299999999999997
2005,1,2005-01-01,1.52,-1.77,0.48,1.21,0.73,-1.1,1.1533333333333335,-1.19,-1.45,-0.6,-1.4700000000000004,0.51,0.52,0.56,0.503333333333333
2005,2,2005-02-01,-0.06,-1.96,0.31,1.52,1.21,0.73,0.8900000000000002,-1.77,-1.19,-1.45,-1.6400000000000003,0.48,0.51,0.52,0.43333333333333296
2005,3,2005-03-01,-1.83,0.95,0.47,-0.06,1.52,1.21,-0.12333333333333307,-1.96,-1.77,-1.19,-0.9266666666666671,0.31,0.48,0.51,0.41999999999999965
2005,4,2005-04-01,-0.3,1.54,0.61,-1.83,-0.06,1.52,-0.7299999999999996,0.95,-1.96,-1.77,0.1766666666666663,0.47,0.31,0.48,0.46333333333333293
2005,5,2005-05-01,-1.25,1.03,0.54,-0.3,-1.83,-0.06,-1.1266666666666663,1.54,0.95,-1.96,1.173333333333333,0.61,0.47,0.31,0.5399999999999996
2005,6,2005-06-01,-0.05,-1.6,0.59,-1.25,-0.3,-1.83,-0.5333333333333331,1.03,1.54,0.95,0.32333333333333286,0.54,0.61,0.47,0.5799999999999996
2005,7,2005-07-01,-0.51,0.92,0.74,-0.05,-1.25,-0.3,-0.603333333333333,-1.6,1.03,1.54,0.1166666666666663,0.59,0.54,0.61,0.623333333333333
2005,8,2005-08-01,0.37,0.56,0.74,-0.51,-0.05,-1.25,-0.06333333333333306,0.92,-1.6,1.03,-0.04000000000000037,0.74,0.59,0.54,0.6899999999999996
2005,9,2005-09-01,0.63,1.44,0.73,0.37,-0.51,-0.05,0.1633333333333336,0.56,0.92,-1.6,0.973333333333333,0.74,0.74,0.59,0.7366666666666664
2005,10,2005-10-01,-0.98,0.57,0.63,0.63,0.37,-0.51,0.006666666666666969,1.44,0.56,0.92,0.8566666666666664,0.73,0.74,0.74,0.6999999999999996
2005,11,2005-11-01,-0.31,-0.36,0.52,-0.98,0.63,0.37,-0.21999999999999967,0.57,1.44,0.56,0.5499999999999997,0.63,0.73,0.74,0.6266666666666664
2005,12,2005-12-01,-0.44,-1.22,0.51,-0.31,-0.98,0.63,-0.5766666666666663,-0.36,0.57,1.44,-0.33666666666666695,0.52,0.63,0.73,0.553333333333333
2006,1,2006-01-01,1.27,-1.03,0.48,-0.44,-0.31,-0.98,0.17333333333333367,-1.22,-0.36,0.57,-0.8700000000000004,0.51,0.52,0.63,0.503333333333333
2006,2,2006-02-01,-0.51,-0.59,0.35,1.27,-0.44,-0.31,0.10666666666666698,-1.03,-1.22,-0.36,-0.9466666666666669,0.48,0.51,0.52,0.4466666666666663
2006,3,2006-03-01,-1.28,-0.68,0.27,-0.51,1.27,-0.44,-0.173333333333333,-0.59,-1.03,-1.22,-0.7666666666666669,0.35,0.48,0.51,0.36666666666666625
2006,4,2006-04-01,1.24,1.07,0.46,-1.28,-0.51,1.27,-0.18333333333333304,-0.68,-0.59,-1.03,-0.06666666666666694,0.27,0.35,0.48,0.35999999999999965
2006,5,2006-05-01,-1.14,1.15,0.52,1.24,-1.28,-0.51,-0.39333333333333304,1.07,-0.68,-0.59,0.5133333333333331,0.46,0.27,0.35,0.41666666666666635
2006,6,2006-06-01,0.84,0.02,0.59,-1.14,1.24,-1.28,0.31333333333333363,1.15,1.07,-0.68,0.7466666666666665,0.52,0.46,0.27,0.523333333333333
2006,7,2006-07-01,0.9,0.83,0.63,0.84,-1.14,1.24,0.20000000000000032,0.02,1.15,1.07,0.6666666666666664,0.59,0.52,0.46,0.5799999999999996
2006,8,2006-08-01,-1.73,-0.52,0.69,0.9,0.84,-1.14,0.0033333333333336324,0.83,0.02,1.15,0.1099999999999997,0.63,0.59,0.52,0.6366666666666663
2006,9,2006-09-01,-1.62,1.82,0.63,-1.73,0.9,0.84,-0.8166666666666664,-0.52,0.83,0.02,0.7099999999999996,0.69,0.63,0.59,0.6499999999999997
2006,10,2006-10-01,-2.24,0.66,0.67,-1.62,-1.73,0.9,-1.8633333333333333,1.82,-0.52,0.83,0.653333333333333,0.63,0.69,0.63,0.663333333333333
2006,11,2006-11-01,0.44,1.68,0.66,-2.24,-1.62,-1.73,-1.14,0.66,1.82,-0.52,1.3866666666666665,0.67,0.63,0.69,0.653333333333333
